,city,H3_L12,pid,lat,lng,year,month, road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
80,Singapore,8c652636224a9ff,dgwBxZMYe2YQLZ50NMm5Iw,1.401200941359698,103.8797116420063,2021,6,0.000000,0.000075,0.011834,0.000980,0.002940,0.001281,0.001583,0.001583,0.304150,0.019598,0.656239,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,Singapore,8c6520d9d5363ff,dg5iNe8FBJsY1S-iP49XNQ,1.31467219106774,103.7905711846456,2021,7,0.000754,0.000377,0.061961,0.001508,0.002789,0.005955,0.003015,0.002789,0.368522,0.003844,0.548374,0.000151,0.000000,0.000000,0.000000,0.000000,0.000075,0.000000,0.000226
82,Singapore,8c65263494123ff,DGWRYLNRlI3K5deFjPK2Dw,1.442085111274765,103.781864553852,2021,7,0.065956,0.003241,0.100780,0.001432,0.003543,0.001508,0.000905,0.002111,0.367241,0.005879,0.334904,0.002487,0.000829,0.003317,0.105981,0.000226,0.000000,0.000000,0.000000
83,Singapore,8c6520cb0d0c5ff,dhAJBUrv9VSJlfsTLVuTOQ,1.384972178411011,103.7729535443066,2021,3,0.000000,0.000377,0.046810,0.001357,0.001583,0.001884,0.001432,0.002638,0.415181,0.002186,0.526891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,Singapore,8c652636edab9ff,DA9t42BSOAoPA1dq_HkyJw,1.388526434338564,103.858340207409,2021,8,0.000000,0.000000,0.000302,0.000302,0.000075,0.001508,0.001432,0.000528,0.357140,0.003543,0.635435,0.000000,0.000000,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000
85,Singapore,8c6520d828ae5ff,dkMK_9VU2X9weTSTVViYug,1.293577701617856,103.8249792205991,2021,3,0.000452,0.001206,0.101835,0.005352,0.002864,0.003015,0.002563,0.003317,0.542419,0.003543,0.333547,0.000151,0.000000,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000
86,Singapore,8c6520db37a6dff,dLYhMyW2YObPvDf9x7GwgQ,1.296052807199031,103.8602418603042,2021,6,0.012437,0.000754,0.039347,0.001131,0.003317,0.001884,0.001432,0.004146,0.787246,0.002261,0.146384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,Singapore,8c652636644a3ff,DjtfLeUmHmFUUCG4JCV_Lw,1.391379906279544,103.909446602803,2021,6,0.002789,0.000905,0.163419,0.002714,0.001734,0.003241,0.001734,0.004372,0.511439,0.002789,0.305205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,Singapore,8c6520d9b6ecdff,dHuAl746j5mZEukpeQXhFw,1.357961893695133,103.7660152399747,2021,2,0.012287,0.001131,0.099725,0.003241,0.002186,0.003090,0.002111,0.005201,0.825764,0.002261,0.042513,0.000075,0.000000,0.000754,0.000000,0.000000,0.000000,0.000000,0.000000
89,Singapore,8c65263641183ff,dJrSQsv9g3c9Z3iOPRCSDA,1.360558430219707,103.9037748011936,2021,3,0.000452,0.000000,0.004297,0.000377,0.000905,0.001658,0.000603,0.001583,0.461614,0.005050,0.523725,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,Singapore,8c6526349d54dff,dkv93bSJdSNosETWlf2JOQ,1.429916113259045,103.7851058549741,2021,3,0.000000,0.000226,0.068820,0.001131,0.001281,0.005126,0.001884,0.003920,0.329627,0.005201,0.583123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,Singapore,8c6520ca62311ff,DIJDCgLgY2LoGeUBsF65cQ,1.343436727556752,103.7412742696234,2021,2,0.000000,0.000528,0.098745,0.002035,0.003241,0.004749,0.001734,0.007990,0.510006,0.002035,0.368974,0.000151,0.000000,0.000000,0.000000,0.000075,0.000000,0.000000,0.000000
92,Singapore,8c6520cac0f13ff,Djnq6M5BZMm9tZxZ4Im4BA,1.327425332575285,103.6793409737036,2021,3,0.000000,0.000905,0.212264,0.004070,0.002186,0.006784,0.002487,0.004824,0.131459,0.003694,0.628651,0.000302,0.000151,0.001658,0.000678,0.000000,0.000075,0.000075,0.000075
93,Singapore,8c6520cb466e1ff,dkb5uVcHmms-lBrt2xUnVw,1.377742619005289,103.7716393783875,2021,3,0.000528,0.000528,0.081559,0.002940,0.004447,0.004598,0.001734,0.003769,0.455056,0.003392,0.414880,0.000603,0.000302,0.000678,0.004297,0.021030,0.000000,0.000000,0.000000
94,Singapore,8c6520cb0a841ff,dii8LwHO-7_cHXUsepGTaw,1.383659849340956,103.7588439076623,2021,3,0.000000,0.000603,0.114951,0.001658,0.004447,0.004146,0.002563,0.005879,0.213621,0.005276,0.625862,0.000678,0.000905,0.006181,0.009422,0.004146,0.000000,0.000000,0.000000
95,Singapore,8c6526acc0a39ff,DlXSURlWqSkr38zNqgxNPQ,1.308339000529424,103.9289423335212,2021,8,0.000075,0.000377,0.202766,0.005427,0.029699,0.003241,0.002035,0.002940,0.128821,0.003392,0.615460,0.000075,0.000226,0.004146,0.001658,0.000000,0.000000,0.000000,0.000000
96,Singapore,8c652636ea91bff,dhIbzbYBzXn2nMiIAMaQXA,1.385908300482105,103.8431309491169,2021,4,0.000075,0.000603,0.125655,0.004372,0.004824,0.002789,0.002186,0.002186,0.060076,0.002638,0.785663,0.000226,0.000452,0.002186,0.005578,0.000000,0.000754,0.000075,0.000000
97,Singapore,8c6520cb59927ff,dLwjM0ZDhQ44tZefgEHy2A,1.360145762135453,103.7637770196678,2021,2,0.000000,0.000452,0.054649,0.001432,0.003467,0.001508,0.001432,0.002638,0.464930,0.004824,0.464704,0.000302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,Singapore,8c65263618a33ff,dLhGRKngJ-x2b1NAbhyTDA,1.36707940083452,103.8678910286272,2021,7,0.003618,0.000603,0.113971,0.001357,0.001357,0.002563,0.001508,0.001884,0.533600,0.004146,0.335582,0.000151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,Singapore,8c6520d96a049ff,DHSH0ZRI-hIIDw4QnEs-Ww,1.325683646476641,103.8680514341392,2021,8,0.000075,0.000377,0.058719,0.002864,0.004523,0.005804,0.002563,0.002563,0.296687,0.002186,0.623676,0.000075,0.000000,0.000075,0.000000,0.000075,0.000075,0.000000,0.000000
100,Singapore,8c6520d9b98adff,DoRMwDZzx8fMcuIB-_CdGQ,1.342306907239448,103.7781785948482,2021,3,0.000000,0.000000,0.021030,0.001357,0.000528,0.004749,0.000980,0.001508,0.399276,0.004070,0.566163,0.000000,0.000000,0.000678,0.000000,0.000000,0.000000,0.000000,0.000000
