,city,H3_L12,pid,lat,lng,year,month, road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
173,Singapore,8c6520c940ccbff,D_1OWJU9H2McL--V0xPrCQ,1.429206825618436,103.7498630877177,2021,3,0.000000,0.000414,0.059822,0.001420,0.002485,0.002012,0.001775,0.001775,0.158107,0.003018,0.553787,0.000178,0.000000,0.000296,0.000059,0.000118,0.000000,0.000000,0.000000
174,Singapore,8c6520ca0a367ff,eCIHlqPPzHDf2vGHhOvDVw,1.330054993571803,103.7229900834509,2021,8,0.000000,0.000059,0.075621,0.002071,0.006391,0.004379,0.001953,0.014260,0.400355,0.003609,0.276095,0.000059,0.000118,0.000000,0.000000,0.000059,0.000000,0.000059,0.000178
175,Singapore,8c6526ac07ac7ff,e0n13BWe0q0q35Kk6TLJDg,1.325440655582082,103.9724408613911,2021,6,0.000533,0.000178,0.000355,0.000059,0.000000,0.001124,0.000178,0.000828,0.557456,0.005266,0.218698,0.000000,0.000059,0.000533,0.000000,0.000000,0.000000,0.000000,0.000000
176,Singapore,8c6526360a597ff,DZRpJUTxT3XSrf19mBq7Aw,1.371517671209763,103.8765565586736,2021,7,0.001716,0.000178,0.060710,0.001302,0.000592,0.001183,0.001657,0.002308,0.471716,0.003787,0.240059,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
177,Singapore,8c6520c82c1adff,E1OVBghKxMXCjnHbNu1fBg,1.416397055963222,103.7162761009132,2021,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.002544,0.000178,0.001302,0.342249,0.003195,0.435740,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
178,Singapore,8c6526ac8d8d5ff,D_24SCgbWPl3lj_PjtnzGQ,1.322547431428151,103.9224326801403,2021,8,0.000000,0.000414,0.229172,0.001538,0.002781,0.002249,0.001775,0.003669,0.163964,0.003136,0.376213,0.000178,0.000059,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
179,Singapore,8c6520d80d993ff,d_l3OVdhUpGj-fLa9xVD3Q,1.277677131458454,103.8246992855308,2021,2,0.025503,0.000828,0.020533,0.001006,0.000651,0.001006,0.001065,0.001598,0.549763,0.003787,0.179527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
180,Singapore,8c6520d96aaebff,e9QXyb8TBNDcshfpduoSYQ,1.328309565093056,103.8682620053681,2021,7,0.000178,0.000414,0.117988,0.003018,0.006154,0.002071,0.001479,0.001834,0.027456,0.002604,0.620592,0.000237,0.000059,0.001124,0.000059,0.000000,0.000000,0.000000,0.000000
181,Singapore,8c6520d90cd9bff,Eag1xQqcfKiD57DOS7x63g,1.330055500423,103.855389269848,2021,5,0.000000,0.000059,0.004260,0.000178,0.003787,0.000888,0.000178,0.001006,0.531243,0.002840,0.240000,0.000059,0.000000,0.000296,0.000059,0.000355,0.000059,0.000000,0.000000
182,Singapore,8c6526ad88d9dff,e14FlW_tGRNdzQPIfwmrNA,1.36903860864802,103.9483646972573,2021,4,0.000000,0.000118,0.153018,0.002544,0.001834,0.003314,0.002012,0.003846,0.234260,0.001479,0.382426,0.000059,0.000059,0.000000,0.000296,0.000000,0.000000,0.000000,0.000000
183,Singapore,8c6520cad79cbff,e3Upo0fCmYvZKFKO3kVYfA,1.328902879218189,103.6574404355223,2021,7,0.000000,0.000059,0.000118,0.000059,0.000000,0.001657,0.000414,0.002012,0.410118,0.002959,0.367396,0.000000,0.000059,0.000414,0.000000,0.000000,0.000000,0.000000,0.000000
184,Singapore,8c6520d9578c1ff,e46QGucjpVB3PLjLxioAvw,1.313500743291641,103.8420580337856,2021,6,0.000000,0.000414,0.072722,0.001598,0.009290,0.003669,0.002367,0.002899,0.404438,0.003846,0.283669,0.000355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185,Singapore,8c6520ca38c8dff,eAHrCLm5hEMtqO8-Raq2LA,1.348166206669383,103.7106905199931,2021,3,0.000000,0.000059,0.015325,0.001065,0.001065,0.000592,0.000237,0.001361,0.604083,0.003669,0.157278,0.000059,0.000237,0.000237,0.000000,0.000000,0.000000,0.000000,0.000000
186,Singapore,8c6526ac900cdff,EARFW3uEy-buXXy_p9TaOg,1.316499520983598,103.8882292623626,2021,7,0.000118,0.000533,0.126095,0.001775,0.000947,0.002899,0.001716,0.002781,0.381538,0.002722,0.263550,0.000059,0.000000,0.000178,0.000000,0.000000,0.000355,0.000000,0.000000
187,Singapore,8c6520c1ab609ff,e35yQj2auiOGOTNa7Gc3rw,1.301693393619152,103.6298330992107,2021,2,0.000000,0.000118,0.012663,0.000651,0.003077,0.011065,0.005207,0.004438,0.166805,0.005207,0.570237,0.000178,0.000118,0.000710,0.000000,0.004793,0.000000,0.000000,0.000000
188,Singapore,8c652636c0dcbff,E7EBMZixBiIi4zVYf0ZV6A,1.369663240384388,103.837976981594,2021,6,0.000000,0.000355,0.090828,0.001538,0.007278,0.004024,0.001420,0.004083,0.331124,0.002663,0.340533,0.000178,0.000118,0.001065,0.000000,0.000000,0.000000,0.000000,0.000059
189,Singapore,8c6526ade8aa9ff,E24HzpYGet70ulDJ6vARXA,1.374041634718995,103.9746649797711,2021,3,0.000000,0.000178,0.020000,0.001598,0.006568,0.009467,0.002544,0.005917,0.389527,0.006154,0.340237,0.000237,0.000178,0.001420,0.000059,0.000947,0.000237,0.000000,0.000000
190,Singapore,8c6526ac335d9ff,e2a29qPSqNK_opbmSL_FpQ,1.332491761928452,103.9468295571394,2021,8,0.000000,0.000178,0.015089,0.001124,0.000888,0.003195,0.002959,0.003787,0.316450,0.003314,0.436805,0.000059,0.000059,0.000533,0.000296,0.000473,0.000059,0.000000,0.000000
191,Singapore,8c6520d80c70dff,Dz7_zQHgmTz_raWK0MWrEw,1.27483521305181,103.8209518376726,2021,6,0.000059,0.000828,0.092367,0.002485,0.001716,0.004024,0.002249,0.002485,0.516568,0.003254,0.159053,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192,Singapore,8c6526acbb009ff,E2xxrOafmoo_dhFVRPKglg,1.329443113628791,103.8927138356508,2021,8,0.000000,0.000473,0.342544,0.003136,0.001893,0.002722,0.002781,0.004438,0.154852,0.002012,0.267870,0.000947,0.000296,0.001183,0.000000,0.000000,0.000000,0.000000,0.000118
193,Singapore,8c6520cb1ce95ff,ebdt2nD0xH7Bk-t2HVe-0g,1.382846897177058,103.7452247534818,2021,3,0.000000,0.000473,0.187101,0.003964,0.003846,0.004260,0.002959,0.003314,0.298284,0.002130,0.278698,0.000178,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
194,Singapore,8c6526365d8b1ff,e-EFEoZ9ZDlWFtlhAYm3SQ,1.356492050553377,103.8899035601751,2021,6,0.000000,0.000355,0.134675,0.001893,0.004142,0.002840,0.002426,0.002071,0.265385,0.003609,0.367692,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
195,Singapore,8c6520d8671bbff,e88zXy_Wb02TnLCz42ZtuQ,1.289308926580111,103.8343484015897,2021,4,0.000059,0.001243,0.266036,0.002189,0.002663,0.002367,0.001775,0.002189,0.267633,0.003432,0.233905,0.000178,0.000237,0.000651,0.000118,0.000414,0.000178,0.000000,0.000000
196,Singapore,8c65263687631ff,E7Tzcn-2Uf4Eb7rSmqTeOA,1.387210526300944,103.8200710211677,2021,3,0.000296,0.000118,0.000000,0.000000,0.000059,0.001420,0.000237,0.000237,0.702899,0.002130,0.077811,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197,Singapore,8c6526368d0a9ff,e9PpugLnoZBfmYMPP-GHvg,1.380559702361458,103.8344492383947,2021,6,0.005089,0.000710,0.012722,0.000592,0.000769,0.003609,0.000888,0.001953,0.621657,0.010947,0.126331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
198,Singapore,8c6526ac04141ff,E5uaAzpniQ0zIKWQQwew_g,1.325821467539327,103.9796600130275,2021,3,0.000000,0.000059,0.001183,0.000237,0.003491,0.003669,0.000414,0.000947,0.320473,0.003373,0.451302,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
199,Singapore,8c65263656721ff,e8M7dRAAAX69wm_pOV_jng,1.363405332624761,103.8738811037669,2021,8,0.000000,0.000355,0.087456,0.001716,0.002485,0.001834,0.001302,0.001716,0.144142,0.002899,0.540473,0.000059,0.000059,0.000769,0.000000,0.000000,0.000000,0.000000,0.000000
200,Singapore,8c6520ca60a83ff,eci_rhKKKvPlHtOTB414hQ,1.345200682893757,103.7493929001234,2021,3,0.000059,0.000592,0.159527,0.003432,0.001893,0.003905,0.003136,0.004556,0.268757,0.005562,0.333432,0.000118,0.000178,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
201,Singapore,8c6520d92582bff,eEw8zv-XPpCjYX5C0V0ThA,1.358473708540171,103.8650972779742,2021,7,0.000000,0.000473,0.236331,0.002426,0.001953,0.005207,0.002899,0.002249,0.172544,0.005385,0.355621,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
202,Singapore,8c6526ac82b59ff,EMm9OcPaS-esehepi5oFxg,1.325860543747438,103.9049943143003,2021,3,0.000000,0.000237,0.005680,0.000178,0.000178,0.002604,0.000651,0.000828,0.150828,0.002544,0.621420,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
203,Singapore,8c6520cb526e7ff,egSMQhYR2i1V5TAWcq0pjQ,1.364651394517514,103.743573194503,2021,3,0.000000,0.000178,0.014734,0.000888,0.010592,0.001716,0.000769,0.001538,0.347337,0.003077,0.404379,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
204,Singapore,8c6520d909147ff,eHUXgvBF94NPy7CmgDyeNw,1.318075341262136,103.8569004716914,2021,5,0.000000,0.000651,0.172781,0.003195,0.002781,0.003669,0.002544,0.003432,0.220118,0.004615,0.370828,0.000118,0.000059,0.000473,0.000000,0.000000,0.000000,0.000000,0.000000
205,Singapore,8c6526365d20bff,eeIYxKPdaFteIYJwBEbVqg,1.351561221682944,103.8910235751881,2021,7,0.000000,0.000296,0.360178,0.010888,0.001302,0.004793,0.001302,0.002130,0.055325,0.002781,0.344675,0.000414,0.000178,0.001006,0.000000,0.000000,0.000000,0.000000,0.000000
206,Singapore,8c652636ec909ff,EiZToFTW9FOWxr1IIQg4Jg,1.392576282443371,103.8576805846804,2021,7,0.000000,0.000355,0.039586,0.000828,0.000888,0.001538,0.001302,0.002959,0.481598,0.001893,0.254142,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
207,Singapore,8c652636300ebff,EJN7tE0cWKzBU1I3KF0FUg,1.395094334284023,103.8690488191465,2021,7,0.000000,0.000118,0.042189,0.001479,0.000651,0.002899,0.001420,0.002367,0.164260,0.006272,0.563550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000059,0.000000,0.000000
208,Singapore,8c6520ca6501dff,EjeJG_c1I6Lxv5C6s_t9qQ,1.347774217392162,103.756510686013,2021,2,0.000000,0.000710,0.069467,0.001657,0.001124,0.001893,0.001302,0.002189,0.411834,0.001479,0.293609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
209,Singapore,8c6520d9e2495ff,eNgjemA1FHfF8z4q_1yXZQ,1.338193269631062,103.7973190401227,2021,2,0.000000,0.000237,0.009586,0.000178,0.000118,0.000059,0.000178,0.000296,0.569822,0.002367,0.202426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210,Singapore,8c652634856c5ff,eIzK5XVS3-JxNZetz_ijMQ,1.441938706329645,103.8027854837809,2021,4,0.000000,0.000355,0.012130,0.001006,0.008757,0.003254,0.000888,0.001598,0.409704,0.002663,0.344675,0.000059,0.000059,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
211,Singapore,8c6520c1340e9ff,EGOMUpct4vOG7zuWTbE6uA,1.310045704403104,103.6786996340239,2021,3,0.000000,0.000178,0.028698,0.000828,0.001065,0.003609,0.001420,0.003136,0.179172,0.002899,0.560947,0.000237,0.000118,0.002840,0.000000,0.000059,0.000059,0.000000,0.000000
212,Singapore,8c6526ac97289ff,ekMOtqh_8PixPuaQtlfhyA,1.32109557288148,103.8869224730613,2021,6,0.000000,0.000178,0.182308,0.002781,0.001420,0.002367,0.001598,0.001834,0.144911,0.003550,0.443964,0.000237,0.000000,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
213,Singapore,8c6520d96793bff,eIYYbINNKubKQNaLvK5TEw,1.343469563521425,103.8726699198153,2021,7,0.000237,0.000414,0.071538,0.001893,0.000710,0.003609,0.001243,0.001834,0.211953,0.003669,0.485266,0.002899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
214,Singapore,8c6520d8b7851ff,eCOTv-87aTaIRSvPpvlSqg,1.306360680422324,103.7355332289347,2021,2,0.000000,0.000059,0.033432,0.001361,0.005858,0.001716,0.001420,0.002189,0.303432,0.005089,0.424734,0.000178,0.000414,0.000355,0.004556,0.000473,0.000000,0.000000,0.000000
215,Singapore,8c6520d981b15ff,eD_JnLowMzS2X6bySxSqUA,1.333078142909808,103.7923639183451,2021,2,0.002604,0.000237,0.002485,0.000296,0.000769,0.001243,0.000355,0.001479,0.640000,0.002781,0.132899,0.000000,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
216,Singapore,8c6526acbadcbff,EKSe7p19SV_ZYh6hz-iihA,1.334976376363575,103.8878451350934,2021,6,0.000000,0.000296,0.213550,0.002367,0.002130,0.002959,0.001598,0.004201,0.206864,0.001893,0.348402,0.000414,0.000118,0.000473,0.000000,0.000000,0.000000,0.000000,0.000000
217,Singapore,8c6526acb623bff,eKCwzywSuqMQtiTrNPxiTA,1.346342605382362,103.891975909307,2021,7,0.001183,0.000473,0.077515,0.001302,0.011302,0.001657,0.001420,0.002071,0.309349,0.004970,0.372604,0.000296,0.000118,0.000237,0.000059,0.000710,0.000000,0.000000,0.000000
218,Singapore,8c6520c84b4abff,EJVh0BV_68sf9U-hV5G80A,1.3662922850394,103.7097630590668,2021,2,0.008462,0.001243,0.001420,0.000355,0.000533,0.002485,0.001243,0.001598,0.586036,0.004615,0.175680,0.000178,0.000000,0.001420,0.000000,0.000000,0.000000,0.000000,0.000000
219,Singapore,8c6520d96364dff,EG9Su_C5Hr2XhK50EtDIbQ,1.329444264461483,103.8640056100625,2021,5,0.000000,0.000118,0.028994,0.000947,0.000651,0.002663,0.000592,0.000473,0.379408,0.003373,0.367870,0.000059,0.000000,0.000000,0.000000,0.000118,0.000000,0.000000,0.000000
220,Singapore,8c6520d821617ff,EIC9rNZV_lFhBpaOJvkXSg,1.294750428864082,103.8195173629587,2021,3,0.000000,0.000296,0.016864,0.001006,0.000651,0.001183,0.000888,0.001361,0.619822,0.004675,0.138521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
221,Singapore,8c6520d92ae19ff,eKTzcllZJYF4qpLUVxLSWQ,1.343680551627132,103.8493201261361,2021,3,0.000296,0.001065,0.086450,0.002781,0.001361,0.005089,0.001775,0.003905,0.299704,0.004024,0.378639,0.000000,0.000059,0.000059,0.000059,0.000000,0.000000,0.000000,0.000000
222,Singapore,8c652636a26edff,EiWdWGCzot3pUomowCHFkg,1.404771967905943,103.8189376162552,2021,3,0.005385,0.000473,0.011538,0.003964,0.008580,0.002544,0.001479,0.001183,0.546923,0.008521,0.193846,0.000178,0.000059,0.000592,0.000000,0.000000,0.000000,0.000000,0.000000
223,Singapore,8c6520d83d55dff,eofgCs2U40XPWCcTF9sc_w,1.289709058084778,103.8064004831158,2021,5,0.000000,0.000414,0.058935,0.001775,0.001006,0.003432,0.001775,0.002663,0.439645,0.002663,0.272840,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
224,Singapore,8c6526ad95225ff,EQK0tKecyKpHiG-RDxyVLA,1.372176357861272,103.9331968545092,2021,7,0.000000,0.000355,0.240059,0.001716,0.004201,0.002071,0.001538,0.003314,0.122840,0.002367,0.398166,0.000178,0.000118,0.000178,0.008107,0.000059,0.000000,0.000000,0.000000
225,Singapore,8c6520cac3267ff,EkXipHkozCayEqygAgQkGA,1.322741090410877,103.6754306963406,2021,3,0.000000,0.000237,0.050118,0.000828,0.000710,0.004083,0.001657,0.000947,0.273550,0.004615,0.448284,0.000000,0.000059,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000
226,Singapore,8c65263660959ff,ePh-W0swpOskMk7VH3kdnQ,1.388047579908106,103.9104822576382,2021,6,0.000000,0.000296,0.109704,0.001538,0.001006,0.005976,0.001124,0.002781,0.494320,0.002544,0.165503,0.000059,0.000000,0.000414,0.000000,0.000000,0.000000,0.000000,0.000000
227,Singapore,8c6520d960e8dff,EJjT7PqUthKbv2gvF930yA,1.334690436770586,103.8700025040535,2021,7,0.000000,0.000473,0.144379,0.002604,0.001834,0.003018,0.002544,0.003077,0.311716,0.002781,0.301006,0.000059,0.000118,0.000178,0.000296,0.011124,0.000059,0.000000,0.000000
228,Singapore,8c6520c9155d9ff,emCaUOFr05fItDFkZqN6aQ,1.442597680164084,103.717890734752,2021,2,0.000000,0.000000,0.000533,0.000000,0.000000,0.001420,0.000533,0.000355,0.435089,0.002189,0.344970,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
229,Singapore,8c6520cb41505ff,ePx4iI4Z3z6wDIwgjUoe7A,1.369387305213442,103.7787479985417,2021,2,0.000000,0.000000,0.000000,0.000000,0.000947,0.001834,0.000651,0.001183,0.397041,0.002840,0.380769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
230,Singapore,8c6526349676dff,eQtsaSQUsu4rGpP-Er2FBw,1.440379175660331,103.7709897268364,2021,7,0.000000,0.000059,0.010296,0.000592,0.001302,0.001893,0.001065,0.002426,0.401716,0.016982,0.346805,0.000118,0.000118,0.000533,0.001361,0.000000,0.000000,0.000000,0.000000
231,Singapore,8c6526ac88859ff,EJx8DDFpXXf2PiJ6RMrDYA,1.317330426640908,103.9162754136187,2021,7,0.000000,0.000296,0.062663,0.001834,0.000651,0.001065,0.001834,0.002426,0.331953,0.004615,0.377633,0.000118,0.000059,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
232,Singapore,8c6526add3231ff,efeMg84J9w-YhhY1H6wyPg,1.348661224196253,103.9348875464459,2021,8,0.000000,0.000828,0.328935,0.003195,0.002071,0.002959,0.002012,0.002604,0.123373,0.001893,0.317160,0.000118,0.000059,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000
233,Singapore,8c6520c94083bff,ENa-f875UnepTl1cAH165w,1.430680855454104,103.7536841413017,2021,3,0.000000,0.000118,0.500473,0.000947,0.000947,0.000828,0.001243,0.000533,0.037929,0.005740,0.236450,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
234,Singapore,8c6526ac8325bff,eQfO40RbUEhj6rmePP38Fg,1.31932162640426,103.9054476077895,2021,8,0.000000,0.000355,0.039349,0.001598,0.001065,0.004379,0.001716,0.002189,0.381834,0.003136,0.348935,0.000237,0.000059,0.000414,0.000000,0.000000,0.000000,0.000000,0.000000
235,Singapore,8c6520caec165ff,EptdbCIeP2xpAdUyJFRRTw,1.348437506675075,103.6977965200092,2021,3,0.000000,0.000769,0.199704,0.002426,0.002426,0.003195,0.003018,0.002899,0.141716,0.001893,0.426864,0.000355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
236,Singapore,8c6520cb18891ff,EpcZMgQqUcT5l3sc56pDHQ,1.377454435416256,103.7428160157936,2021,3,0.000000,0.000710,0.495503,0.001953,0.030533,0.002899,0.001538,0.001479,0.082604,0.001006,0.166923,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
237,Singapore,8c6520d865909ff,EhZOn9RBuy5sLH2EyNnpFg,1.291385472346139,103.845826853263,2021,2,0.000000,0.000414,0.144911,0.001479,0.000947,0.003846,0.002012,0.003964,0.310592,0.002840,0.314142,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
238,Singapore,8c6520db3512bff,enJ-Sm-TMiDqV4LVSoJntQ,1.294650091860976,103.8676395825291,2021,3,0.000000,0.000414,0.053964,0.001657,0.004615,0.002604,0.000947,0.000947,0.010533,0.001479,0.706450,0.000118,0.000000,0.000237,0.001183,0.000118,0.000000,0.000000,0.000000
239,Singapore,8c6520c824cd3ff,eMZP4rsFJFZ6L41wzUEXsg,1.424837646631451,103.708818725776,2021,2,0.000000,0.000059,0.013550,0.000473,0.000473,0.002189,0.000888,0.000828,0.358935,0.003787,0.404083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
240,Singapore,8c652636261c3ff,EPKi_Us3Ix1SxKHoyI-NdA,1.409733256605475,103.8887460351448,2021,2,0.000000,0.000651,0.001243,0.000118,0.000059,0.000178,0.000237,0.000592,0.465799,0.003491,0.312899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241,Singapore,8c6520d9d4cd3ff,eqF9N7rf_Jq2W_ZsHJzD0A,1.319048921580513,103.7829585660473,2021,7,0.000000,0.005325,0.005444,0.000473,0.000237,0.004142,0.001243,0.001006,0.406450,0.033787,0.321124,0.000118,0.000059,0.000118,0.000118,0.005621,0.000000,0.000000,0.000000
242,Singapore,8c6526ad91105ff,ePX1GYFgorH8qSoZGenVTA,1.366611160213645,103.9281295061835,2021,6,0.000178,0.000237,0.114615,0.001361,0.002604,0.003077,0.000947,0.002663,0.369053,0.006450,0.282485,0.000059,0.000000,0.000828,0.000059,0.000533,0.000118,0.000000,0.000000
243,Singapore,8c652634e7057ff,EP3GfUMTw7WPoa8b6Ep2Ow,1.450285881520258,103.820024411196,2018,3,0.000000,0.000296,0.636982,0.001893,0.001598,0.003195,0.000651,0.005680,0.047870,0.001243,0.085680,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
244,Singapore,8c6520d9526edff,EoXAFQEl9G7baz6pMfqLEQ,1.303776368309397,103.8311458106012,2021,5,0.000000,0.000473,0.243018,0.002959,0.002840,0.005207,0.002071,0.003077,0.134083,0.002367,0.374852,0.000237,0.000237,0.001716,0.000118,0.011953,0.000059,0.000000,0.000000
245,Singapore,8c6526349a827ff,eLyAAvqEq7HrS_DDtnWS0w,1.429716903020529,103.7718609396371,2021,3,0.000000,0.000237,0.248935,0.003550,0.003432,0.003964,0.001893,0.001953,0.212781,0.019704,0.288639,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
246,Singapore,8c6520d9dcc83ff,Eqo8lU6QEObFkChr9FnQBw,1.311613368804654,103.7866442137904,2021,2,0.000000,0.000118,0.038698,0.001775,0.002071,0.002071,0.001598,0.003787,0.391834,0.006036,0.337278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
247,Singapore,8c652636a3491ff,EjoDjP-JMi7DlqI1yWpQfg,1.403311185267215,103.8195459302518,2021,3,0.000000,0.000651,0.174201,0.002781,0.001361,0.002012,0.001361,0.002189,0.193905,0.003609,0.403077,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
248,Singapore,8c6526ace0b39ff,eofjtE06Sd0_DYGcc_uV7Q,1.331967679479368,103.9364368050234,2021,8,0.000059,0.000355,0.074260,0.002071,0.003669,0.004083,0.002367,0.003018,0.535799,0.002426,0.154615,0.000059,0.000414,0.000592,0.001065,0.000118,0.000296,0.000000,0.000000
249,Singapore,8c6520cb6254bff,EpUOTcXGqZNJxLkG0AZoSA,1.394465341946802,103.7742748845997,2021,3,0.000000,0.000000,0.000000,0.000000,0.000059,0.005503,0.001124,0.001834,0.528225,0.003491,0.244911,0.000059,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
250,Singapore,8c6520d920161ff,ESertokrG267PjsdHJPTVQ,1.351131999387717,103.8578173570489,2021,7,0.000000,0.000355,0.007574,0.000533,0.000355,0.002012,0.001065,0.003964,0.346331,0.004083,0.418817,0.000059,0.000000,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
251,Singapore,8c6520d9508a3ff,eTcqES7LzgD6IWvIpJvO7w,1.308830633293957,103.8429646462431,2021,7,0.000000,0.000118,0.017456,0.001065,0.000355,0.000533,0.000414,0.002367,0.537574,0.002426,0.222840,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000059
252,Singapore,8c6520cb63429ff,esP5bLG10xiku4G_i-fgzA,1.391814942886399,103.7759796051603,2021,3,0.000000,0.000000,0.000059,0.000000,0.000059,0.003314,0.000414,0.001302,0.384615,0.002544,0.392959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
253,Singapore,8c6520db364d7ff,EWevzguw_9-Lk43sdUXtQw,1.295244334549457,103.8511216882935,2021,9,0.000000,0.000414,0.183314,0.001479,0.001243,0.001361,0.001183,0.002840,0.250710,0.002367,0.340237,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
254,Singapore,8c6520db216a9ff,ex_JpVZqKpUvibx8AztcDw,1.290245715952172,103.8808367054904,2021,5,0.000178,0.000769,0.042249,0.001361,0.002130,0.001893,0.000651,0.001006,0.257101,0.016686,0.460118,0.000178,0.000000,0.000947,0.000000,0.000000,0.000000,0.000000,0.000000
255,Singapore,8c6520d9d3351ff,Et2TJTB-IUxWybDUN9xUug,1.307463900137813,103.7762111644818,2021,2,0.015148,0.002249,0.000710,0.000118,0.000473,0.000414,0.000473,0.001006,0.756686,0.000769,0.007219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
256,Singapore,8c6520d9b041dff,EuBYfZzL1Z7-slOSoPHZFg,1.34793372927367,103.7685585124523,2021,2,0.000000,0.000118,0.022130,0.000178,0.000355,0.000473,0.000769,0.001006,0.533550,0.010473,0.216154,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
257,Singapore,8c6520cadd6c5ff,Et2TmcoFP_yhhBthPm7W6w,1.314301195663876,103.6656839091201,2021,7,0.000000,0.000237,0.106272,0.001598,0.002781,0.002012,0.001302,0.002485,0.266805,0.003609,0.397929,0.000059,0.000059,0.000118,0.000000,0.000000,0.000000,0.000000,0.000000
258,Singapore,8c6520ca6723dff,EXHYSIiIKauIGFqjuG8fgg,1.347852378632686,103.7483117135872,2021,2,0.000000,0.000000,0.036154,0.000828,0.000533,0.005444,0.001065,0.002959,0.476746,0.002899,0.258402,0.000059,0.000000,0.000118,0.000059,0.000000,0.000000,0.000000,0.000000
259,Singapore,8c6520d99b0d9ff,eXzaDIgaXR8drddl7pPXCg,1.316176899092409,103.7613689212205,2021,3,0.000000,0.000118,0.053136,0.002485,0.022544,0.003195,0.002426,0.010296,0.164793,0.003728,0.521538,0.000355,0.000059,0.000533,0.000059,0.000000,0.000000,0.000000,0.000000
260,Singapore,8c6520cad85e7ff,eS7Mzffc-Ik9e0e2xwwnRw,1.31195603220398,103.6585160261848,2021,3,0.000000,0.000059,0.029882,0.001065,0.002367,0.006805,0.001243,0.001183,0.390296,0.004675,0.344615,0.000710,0.000296,0.001479,0.000059,0.000118,0.000000,0.000059,0.000355
261,Singapore,8c652636aba8dff,Ex9W26cL1PIdmjyuz9JmCw,1.398370689798652,103.8286927267851,2021,8,0.081775,0.006154,0.019941,0.001657,0.001124,0.002485,0.001716,0.001893,0.539112,0.073254,0.051302,0.000947,0.000178,0.002308,0.000059,0.000000,0.000000,0.000296,0.001065
